spam,"Votre ordinateur est infecté, téléchargez notre antivirus gratuit !"
spam,Les 10 premiers inscrits recevront un cadeau spécial !
spam,"Investissez 100€, gagnez 1000€ en une semaine !"
ham,Passe une bonne journée !
ham,Rendez-vous à 18h comme prévu ?
spam,Le secret des millionnaires enfin révélé : inscrivez-vous gratuitement.
ham,Peux-tu acheter du pain en rentrant ?
spam,Cliquez ici pour découvrir une méthode révolutionnaire pour perdre du poids en 3 jours.
spam,Protégez vos informations bancaires dès maintenant.
spam,Mettez à jour vos informations pour éviter la suppression de votre compte.
spam,"Crédit rapide sans enquête, obtenez 5000€ en moins de 24h."
spam,Félicitations ! Vous êtes éligible pour un prêt de 5000 €. Contactez-nous dès maintenant !
ham,J’ai une idée géniale à te proposer.
ham,Rendez-vous à 18h comme prévu ?
ham,N’oublie pas notre réunion demain matin à 9h.
spam,Achetez maintenant et recevez un bonus de 100€ en cashback.
spam,Essayez notre programme minceur GRATUITEMENT pendant 30 jours !
ham,"J'ai adoré notre sortie d’hier, à refaire !"
spam,Vous êtes notre heureux gagnant du jour !
spam,Urgent : Mise à jour de vos informations de sécurité requise.
spam,"Profitez d’une offre exclusive, mais dépêchez-vous, stock limité !"
ham,On peut se voir ce week-end ?
spam,Ne ratez pas cette opportunité unique de gagner gros !
spam,"Votre abonnement Netflix a expiré, mettez à jour vos informations ici : www.fake-netflix.com"
spam,Gagnez un voyage gratuit ! Cliquez ici pour participer : www.fakelink2.com
ham,N’oublie pas notre réunion demain matin à 9h.
ham,Repose-toi bien et prends soin de toi !
ham,J’ai trouvé une super recette à tester.
ham,"Salut, as-tu vu le dernier film au cinéma ? C'était incroyable !"
spam,Téléchargez cette application et recevez un bon d’achat de 50€.
ham,"Merci pour ton aide, c’était top !"
ham,"Merci pour ton aide, c’était top !"
spam,Protégez vos informations bancaires dès maintenant.
ham,Merci encore pour hier soir !
ham,Peux-tu acheter du pain en rentrant ?
ham,As-tu bien reçu mon message ?
spam,"Votre facture téléphonique est en attente de paiement, régularisez ici."
ham,As-tu bien reçu mon message ?
ham,"Il fait beau aujourd’hui, on sort ?"
spam,"Investissez 100€, gagnez 1000€ en une semaine !"
ham,"Salut, je t'envoie le document par email. Merci !"
ham,"Salut Thomas, ça va ? On se voit ce soir pour le dîner ?"
spam,"Nouveau job à domicile, gagnez jusqu’à 3000€ par mois !"
spam,Votre compte WhatsApp sera supprimé si vous ne mettez pas à jour vos informations.
ham,Repose-toi bien et prends soin de toi !
spam,Dernière chance de profiter de cette offre incroyable !
ham,Tu as vu le match d’hier ?
ham,Fais attention en rentrant ce soir.
ham,"Je suis en route, j’arrive dans 10 min."
ham,"Je viens d’arriver, où es-tu ?"
spam,Gagnez un iPhone gratuit ! Cliquez ici pour participer : www.fakelink3.com
spam,"Nous avons détecté une activité suspecte sur votre compte, vérifiez ici."
spam,Protégez vos informations bancaires dès maintenant.
ham,"Je suis en réunion, je t’appelle après."
spam,"Attention : Votre compte Facebook a été piraté, réinitialisez votre mot de passe ici."
ham,Tu peux me rappeler quand tu es dispo ?
ham,"On se voit bientôt, hâte de te retrouver !"
spam,Offre spéciale ! Obtenez 70% de réduction sur votre prochain achat. Cliquez ici : www.fakelink2.com
ham,"Merci pour ton aide, c’était top !"
spam,"Vous avez été sélectionné pour un test produit gratuit, inscrivez-vous !"
spam,"Vous avez un colis en attente, confirmez vos informations ici : www.livraison-fake.com"
spam,"Investissez 100€, gagnez 1000€ en une semaine !"
spam,Téléchargez cette application et recevez un bon d’achat de 50€.
ham,Passe une bonne journée !
ham,N’oublie pas notre rendez-vous chez le médecin.
spam,"Investissez 100€, gagnez 1000€ en une semaine !"
ham,Comment s'est passée ta journée ?
ham,"On part en week-end, ça va être génial !"
ham,On se retrouve au café à 15h ?
ham,Tu as vu le match d’hier ?
spam,Gagnez un voyage gratuit ! Cliquez ici pour participer : www.fakelink2.com
spam,"Nouveau job à domicile, gagnez jusqu’à 3000€ par mois !"
spam,"Nous avons un super investissement pour vous, contactez-nous maintenant."
ham,Comment s'est passée ta journée ?
spam,Urgent : Mise à jour de vos informations de sécurité requise.
spam,Profitez d’un cashback de 100€ sur vos prochains achats !
spam,Félicitations ! Vous avez gagné un prix de 5000 €. Cliquez ici pour réclamer : www.fakelink3.com
spam,"Offre spéciale : 70% de réduction sur tous nos produits, cliquez ici : www.promo-fake.com"
ham,"Bonjour, je suis occupé en ce moment. Je te rappelle plus tard."
spam,"Un virement de 1000€ a été effectué sur votre compte, cliquez ici pour le recevoir."
ham,Peux-tu me donner l’adresse exacte ?
ham,Dis-moi quand tu es dispo pour un appel.
spam,Offre exclusive ! Obtenez un crédit de 1000 € sans frais. Cliquez ici : www.fakelink2.com
ham,Je suis bloqué dans les embouteillages…
spam,Le secret des millionnaires enfin révélé : inscrivez-vous gratuitement.
spam,Dernière chance de profiter de cette offre incroyable !
ham,As-tu vu mon dernier message ?
spam,"Votre ordinateur est infecté, téléchargez notre antivirus gratuit !"
spam,Félicitations ! Vous êtes éligible pour un prêt de 20000 €. Contactez-nous dès maintenant !
spam,"Nous avons un super investissement pour vous, contactez-nous maintenant."
spam,"Vous avez un message vocal non lu, écoutez-le ici."
ham,Peux-tu acheter du pain en rentrant ?
ham,Je t’attends devant la gare.
spam,"Votre compte PayPal a été compromis, réinitialisez votre mot de passe ici."
spam,Félicitations ! Vous êtes éligible pour un prêt de 1000 €. Contactez-nous dès maintenant !
ham,"Je suis en vacances, c’est top ici !"
spam,Ne ratez pas cette opportunité unique de gagner gros !
spam,Les 10 premiers inscrits recevront un cadeau spécial !
ham,Repose-toi bien et prends soin de toi !
ham,J’ai une idée géniale à te proposer.
ham,"Bonjour Sophie, tu veux qu'on aille prendre un café demain ?"
ham,"On part en week-end, ça va être génial !"
spam,Ne ratez pas cette opportunité unique de gagner gros !
spam,"Nouveau job à domicile, gagnez jusqu’à 3000€ par mois !"
spam,Découvrez comment obtenir un prêt sans intérêt immédiatement.
ham,Repose-toi bien et prends soin de toi !
ham,"J’ai croisé Paul aujourd’hui, il te passe le bonjour."
spam,Le secret des millionnaires enfin révélé : inscrivez-vous gratuitement.
ham,Peux-tu me donner l’adresse exacte ?
ham,"Salut, je t'envoie le document par email. Merci !"
ham,On se retrouve devant le cinéma à 20h ?
spam,"Nous avons un super investissement pour vous, contactez-nous maintenant."
spam,"Votre compte bancaire a été bloqué, vérifiez votre identité ici : www.faux-site.com"
spam,"Nous avons un super investissement pour vous, contactez-nous maintenant."
spam,Vous avez été sélectionné pour un héritage de 5000 €. Contactez-nous immédiatement !
ham,J’ai trouvé une super recette à tester.
ham,Coucou ! Tu as fini ton travail ? On se retrouve à le cinéma ?
spam,Gagnez un voyage gratuit ! Cliquez ici pour participer : www.fakelink3.com
ham,"J’ai croisé Paul aujourd’hui, il te passe le bonjour."
ham,N’oublie pas notre réunion demain matin à 9h.
ham,"Merci pour ton cadeau, j’adore !"
spam,Vous êtes notre heureux gagnant du jour !
ham,"Bonjour, merci pour ton message. Je te rappelle plus tard."
ham,Tu peux me rappeler quand tu es dispo ?
ham,"Bonjour, je suis occupé en ce moment. Je te rappelle plus tard."
spam,"Félicitations ! Vous avez gagné un iPhone 15, cliquez ici pour le réclamer : www.fake-link.com"
ham,Bonne chance pour ton entretien !
spam,Dernière chance de profiter de cette offre incroyable !
spam,Votre compte WhatsApp sera supprimé si vous ne mettez pas à jour vos informations.
ham,Coucou ! Tu as fini ton travail ? On se retrouve à le cinéma ?
spam,Votre compte a été sélectionné pour une récompense de 20000 €. Cliquez ici pour réclamer : www.fakelink2.com
spam,Gagnez des récompenses en répondant à ce court questionnaire !
ham,As-tu bien reçu mon message ?
ham,Je suis ravi de te revoir bientôt !
ham,Peux-tu acheter du pain en rentrant ?
spam,Profitez d’un cashback de 100€ sur vos prochains achats !
ham,"Il fait beau aujourd’hui, on sort ?"
ham,"Bonjour Sophie, tu veux qu'on aille prendre un café demain ?"
ham,Je suis super content pour toi !
spam,"Nous avons un super investissement pour vous, contactez-nous maintenant."
spam,Votre profil LinkedIn a été sélectionné pour une opportunité unique.
spam,Vous devez confirmer votre compte IMMEDIATEMENT pour éviter la suppression.
spam,"Votre facture téléphonique est en attente de paiement, régularisez ici."
ham,Repose-toi bien et prends soin de toi !
spam,"Vous avez un message vocal non lu, écoutez-le ici."
ham,Tu as vu le match d’hier ?
spam,"Offre spéciale : 70% de réduction sur tous nos produits, cliquez ici : www.promo-fake.com"
spam,Mettez à jour vos informations pour éviter la suppression de votre compte.
spam,"Vous avez un colis en attente, confirmez vos informations ici : www.livraison-fake.com"
ham,On se retrouve devant le cinéma à 20h ?
spam,"Vous avez un colis en attente, confirmez vos informations ici : www.livraison-fake.com"
spam,Téléchargez cette application et recevez un bon d’achat de 50€.
ham,Félicitations pour ta promotion !
ham,Fais attention en rentrant ce soir.
spam,Urgent : Mise à jour de vos informations de sécurité requise.
ham,"Il fait beau aujourd’hui, on sort ?"
spam,Gagnez un iPhone gratuit ! Cliquez ici pour participer : www.fakelink2.com
ham,Je suis bloqué dans les embouteillages…
spam,"Un virement de 1000€ a été effectué sur votre compte, cliquez ici pour le recevoir."
ham,"Bonjour, merci pour ton message. Je te rappelle plus tard."
ham,On se retrouve au café à 15h ?
spam,"Votre abonnement Netflix a expiré, mettez à jour vos informations ici : www.fake-netflix.com"
ham,Dis-moi quand tu es dispo pour un appel.
spam,"Investissez 100€, gagnez 1000€ en une semaine !"
ham,"J’espère que tu vas bien, ça fait longtemps !"
ham,Je suis bloqué dans les embouteillages…
ham,Je suis bloqué dans les embouteillages…
spam,"Votre ordinateur est infecté, téléchargez notre antivirus gratuit !"
spam,"Investissez 100€, gagnez 1000€ en une semaine !"
spam,Trop beau pour être vrai ? Essayez et voyez par vous-même !
ham,"Je suis en réunion, je t’appelle après."
spam,Votre compte WhatsApp sera supprimé si vous ne mettez pas à jour vos informations.
spam,"Nouveau job à domicile, gagnez jusqu’à 3000€ par mois !"
ham,Je suis super content pour toi !
ham,"Je suis en route, j’arrive dans 10 min."
spam,Offre spéciale ! Obtenez 30% de réduction sur votre prochain achat. Cliquez ici : www.fakelink2.com
spam,Urgent : Mise à jour de vos informations de sécurité requise.
ham,"J’ai croisé Paul aujourd’hui, il te passe le bonjour."
spam,Les 10 premiers inscrits recevront un cadeau spécial !
spam,Offre exclusive ! Obtenez un crédit de 1000 € sans frais. Cliquez ici : www.fakelink2.com
spam,"Vous avez été sélectionné pour un test produit gratuit, inscrivez-vous !"
spam,Votre compte WhatsApp sera supprimé si vous ne mettez pas à jour vos informations.
ham,On se retrouve devant le cinéma à 20h ?
spam,"Votre facture téléphonique est en attente de paiement, régularisez ici."
ham,"Je suis au travail, je te rappelle plus tard."
ham,"Je suis en réunion, je t’appelle après."
spam,Découvrez comment doubler votre argent en investissant avec nous.
spam,Félicitations ! Vous êtes éligible pour un prêt de 1000 €. Contactez-nous dès maintenant !
spam,"Votre ordinateur est infecté, téléchargez notre antivirus gratuit !"
spam,Trop beau pour être vrai ? Essayez et voyez par vous-même !
spam,Découvrez comment obtenir un prêt sans intérêt immédiatement.
spam,Profitez d’un cashback de 100€ sur vos prochains achats !
ham,"On part en week-end, ça va être génial !"
ham,N’oublie pas notre rendez-vous chez le médecin.
ham,J’ai une idée géniale à te proposer.
spam,"Un virement de 1000€ a été effectué sur votre compte, cliquez ici pour le recevoir."
spam,Besoin d’argent rapidement ? Recevez 1000€ dès aujourd’hui !
spam,Protégez vos informations bancaires dès maintenant.
spam,Vous venez de gagner une carte cadeau Amazon de 500€ !
ham,"Il fait beau aujourd’hui, on sort ?"
spam,"Offre spéciale : 70% de réduction sur tous nos produits, cliquez ici : www.promo-fake.com"
ham,Bonne chance pour ton entretien !
ham,Passe une bonne journée !
ham,C’était une journée incroyable !
spam,Vous avez gagné 10000 € à la loterie ! Réclamez votre prix maintenant : www.fakelink1.com
ham,"Salut, tu viens toujours ce soir ?"
ham,"Salut Thomas, ça va ? On se voit ce soir pour le dîner ?"
ham,N’oublie pas notre réunion demain matin à 9h.
spam,Dernière chance de profiter de cette offre incroyable !
spam,"Vous avez été sélectionné pour un test produit gratuit, inscrivez-vous !"
spam,Il ne reste que quelques heures pour profiter de cette offre exceptionnelle.
ham,Comment s'est passée ta journée ?
spam,Besoin d’argent rapidement ? Recevez 1000€ dès aujourd’hui !
ham,Fais attention en rentrant ce soir.
spam,Vous devez confirmer votre compte IMMEDIATEMENT pour éviter la suppression.
spam,Gagnez un voyage gratuit ! Cliquez ici pour participer : www.fakelink3.com
spam,Essayez notre programme minceur GRATUITEMENT pendant 30 jours !
spam,Il ne reste que quelques heures pour profiter de cette offre exceptionnelle.
spam,"Votre compte PayPal a été compromis, réinitialisez votre mot de passe ici."
spam,Vous devez confirmer votre compte IMMEDIATEMENT pour éviter la suppression.
spam,Vous avez été sélectionné pour un héritage de 50000 €. Contactez-nous immédiatement !
spam,Urgence ! Votre compte a été compromis. Cliquez ici pour vérifier : www.fakelink1.com
ham,"Hey Pierre, tu viens à la fête ce weekend ?"
spam,"Nous avons un super investissement pour vous, contactez-nous maintenant."
ham,N’oublie pas notre rendez-vous chez le médecin.
spam,"Profitez d’une offre exclusive, mais dépêchez-vous, stock limité !"
ham,"J’espère que tu vas bien, ça fait longtemps !"
ham,Dis-moi quand tu es dispo pour un appel.
ham,"On part en week-end, ça va être génial !"
spam,"Achetez 1 produit, obtenez-en 3 gratuitement !"
ham,Bon courage pour ton examen demain !
ham,J’ai trouvé une super recette à tester.
ham,N’oublie pas notre réunion demain matin à 9h.
spam,Vous venez de gagner une carte cadeau Amazon de 500€ !
spam,Félicitations ! Vous êtes éligible pour un prêt de 20000 €. Contactez-nous dès maintenant !
spam,"Votre compte bancaire a été bloqué, vérifiez votre identité ici : www.faux-site.com"
spam,Offre spéciale ! Obtenez 10% de réduction sur votre prochain achat. Cliquez ici : www.fakelink2.com
ham,Tu veux un café ?
ham,Je t’attends devant la gare.
ham,"J'ai adoré notre sortie d’hier, à refaire !"
spam,Votre compte WhatsApp sera supprimé si vous ne mettez pas à jour vos informations.
spam,Gagnez 500€ immédiatement en répondant à ce sondage !
ham,As-tu bien reçu mon message ?
ham,"Le film d’hier était génial, tu devrais le voir !"
ham,J’arrive chez toi dans 5 minutes.
ham,"J’espère que tu vas bien, ça fait longtemps !"
ham,As-tu vu mon dernier message ?
spam,Trop beau pour être vrai ? Essayez et voyez par vous-même !
spam,Mettez à jour vos informations pour éviter la suppression de votre compte.
spam,"Nouveau job à domicile, gagnez jusqu’à 3000€ par mois !"
spam,Vous devez confirmer votre compte IMMEDIATEMENT pour éviter la suppression.
spam,Votre compte a été sélectionné pour une récompense de 50000 €. Cliquez ici pour réclamer : www.fakelink1.com
ham,"Je suis en route, j’arrive dans 10 min."
ham,Merci encore pour hier soir !
spam,Félicitations ! Vous êtes éligible pour un prêt de 1000 €. Contactez-nous dès maintenant !
spam,"N'attendez plus, votre chance de devenir riche est ici."
ham,"Je viens d’arriver, où es-tu ?"
spam,"Votre abonnement Netflix a expiré, mettez à jour vos informations ici : www.fake-netflix.com"
ham,Dis-moi quand tu es dispo pour un appel.
ham,Je passe te voir cet après-midi.
spam,"Votre compte bancaire a été bloqué, vérifiez votre identité ici : www.faux-site.com"
spam,Félicitations ! Vous avez gagné un prix de 10000 €. Cliquez ici pour réclamer : www.fakelink1.com
spam,"Félicitations ! Vous avez gagné un iPhone 15, cliquez ici pour le réclamer : www.fake-link.com"
ham,"Je suis en route, j’arrive dans 10 min."
spam,Mettez à jour vos informations pour éviter la suppression de votre compte.
spam,Besoin d’argent rapidement ? Recevez 1000€ dès aujourd’hui !
spam,Trop beau pour être vrai ? Essayez et voyez par vous-même !
ham,Dis-moi quand tu es dispo pour un appel.
spam,Bénéficiez d’une réduction immédiate de 50% sur votre prochaine commande !
ham,"Salut Pierre, ça va ? On se voit ce soir pour le dîner ?"
spam,Dernière chance de profiter de cette offre incroyable !
ham,Je suis super content pour toi !
spam,Votre compte WhatsApp sera supprimé si vous ne mettez pas à jour vos informations.
ham,"Salut, tu viens toujours ce soir ?"
ham,Je t’attends devant la gare.
ham,"On se voit bientôt, hâte de te retrouver !"
spam,"Achetez 1 produit, obtenez-en 3 gratuitement !"
spam,Vous êtes notre heureux gagnant du jour !
ham,Rendez-vous à 18h comme prévu ?
spam,"Offre spéciale : 70% de réduction sur tous nos produits, cliquez ici : www.promo-fake.com"
ham,Rendez-vous à 18h comme prévu ?
spam,"Nous avons un super investissement pour vous, contactez-nous maintenant."
spam,Votre compte WhatsApp sera supprimé si vous ne mettez pas à jour vos informations.
ham,Comment s'est passée ta journée ?
ham,"Salut, je t'envoie le document par email. Merci !"
spam,Votre profil LinkedIn a été sélectionné pour une opportunité unique.
ham,"Hey Jean, tu viens à la fête ce weekend ?"
spam,Achetez maintenant et recevez un bonus de 100€ en cashback.
ham,On mange ensemble demain midi ?
spam,"Nouveau job à domicile, gagnez jusqu’à 3000€ par mois !"
ham,Bon courage pour ton examen demain !
spam,Cliquez ici pour découvrir une méthode révolutionnaire pour perdre du poids en 3 jours.
ham,J’ai une super nouvelle à t’annoncer !
ham,"Bonjour, merci pour ton message. Je te rappelle plus tard."
ham,"Coucou, tu as des nouvelles de Camille ?"
spam,Gagnez un voyage gratuit ! Cliquez ici pour participer : www.fakelink3.com
ham,J’ai trouvé une super recette à tester.
spam,"Votre carte bancaire va être bloquée, cliquez ici pour éviter la suspension."
ham,"Salut, as-tu vu le dernier film au cinéma ? C'était incroyable !"
spam,"N'attendez plus, votre chance de devenir riche est ici."
spam,"N'attendez plus, votre chance de devenir riche est ici."
ham,"Merci pour ton aide, c’était top !"
spam,"Votre compte PayPal a été compromis, réinitialisez votre mot de passe ici."
ham,Repose-toi bien et prends soin de toi !
ham,Je suis bloqué dans les embouteillages…
spam,Découvrez comment obtenir un prêt sans intérêt immédiatement.
spam,"Offre spéciale : 70% de réduction sur tous nos produits, cliquez ici : www.promo-fake.com"
spam,"Félicitations ! Vous avez gagné un iPhone 15, cliquez ici pour le réclamer : www.fake-link.com"
ham,"Salut, tu viens toujours ce soir ?"
ham,"Le film d’hier était génial, tu devrais le voir !"
spam,"Vous avez été sélectionné pour un test produit gratuit, inscrivez-vous !"
spam,Félicitations ! Vous avez gagné un prix de 10000 €. Cliquez ici pour réclamer : www.fakelink3.com
spam,Votre compte a été sélectionné pour une récompense de 20000 €. Cliquez ici pour réclamer : www.fakelink2.com
spam,"Nous avons détecté une activité suspecte sur votre compte, vérifiez ici."
ham,"Bonjour, je suis occupé en ce moment. Je te rappelle plus tard."
ham,"Ne t’inquiète pas, tout va bien se passer."
ham,Merci encore pour hier soir !
ham,"Je suis en route, j’arrive dans 10 min."
spam,"Attention : Votre compte Facebook a été piraté, réinitialisez votre mot de passe ici."
ham,"Ne t’inquiète pas, tout va bien se passer."
ham,"Merci pour ton cadeau, j’adore !"
spam,"Félicitations ! Vous avez gagné un iPhone 15, cliquez ici pour le réclamer : www.fake-link.com"
ham,"Je suis au travail, je te rappelle plus tard."
spam,"Votre compte PayPal a été compromis, réinitialisez votre mot de passe ici."
ham,"Salut Camille, ça va ? On se voit ce soir pour le dîner ?"
spam,"Félicitations ! Vous avez gagné un iPhone 15, cliquez ici pour le réclamer : www.fake-link.com"
spam,"Nous avons détecté une activité suspecte sur votre compte, vérifiez ici."
ham,Je passe te voir cet après-midi.
spam,Dernière chance de profiter de cette offre incroyable !
spam,"Nouveau job à domicile, gagnez jusqu’à 3000€ par mois !"
spam,"Votre abonnement Netflix a expiré, mettez à jour vos informations ici : www.fake-netflix.com"
spam,Les 10 premiers inscrits recevront un cadeau spécial !
ham,As-tu vu mon dernier message ?
spam,"Vous avez un message vocal non lu, écoutez-le ici."
ham,"Salut, je t'envoie le document par email. Merci !"
ham,Merci encore pour hier soir !
spam,"URGENT : Votre carte SIM sera désactivée sous 24h, suivez ce lien : www.operateur-fake.com"
ham,Je passe te voir cet après-midi.
spam,Le secret des millionnaires enfin révélé : inscrivez-vous gratuitement.
ham,"J’espère que tu vas bien, ça fait longtemps !"
ham,"Je viens d’arriver, où es-tu ?"
ham,C’était une journée incroyable !
spam,Profitez d’un cashback de 100€ sur vos prochains achats !
ham,Je suis bloqué dans les embouteillages…
ham,"Je suis en vacances, c’est top ici !"
ham,"J’ai croisé Paul aujourd’hui, il te passe le bonjour."
ham,"Je viens d’arriver, où es-tu ?"
spam,Félicitations ! Vous êtes éligible pour un prêt de 5000 €. Contactez-nous dès maintenant !
spam,Urgence ! Votre compte a été compromis. Cliquez ici pour vérifier : www.fakelink1.com
ham,Merci encore pour hier soir !
ham,"Salut, tu viens toujours ce soir ?"
spam,"Profitez d’une offre exclusive, mais dépêchez-vous, stock limité !"
spam,"Votre compte PayPal a été compromis, réinitialisez votre mot de passe ici."
ham,Je passe te voir cet après-midi.
spam,Mettez à jour vos informations pour éviter la suppression de votre compte.
ham,"Coucou, tu as des nouvelles de Sophie ?"
spam,"Votre compte PayPal a été compromis, réinitialisez votre mot de passe ici."
ham,"Coucou, tu as des nouvelles de Luc ?"
spam,"Profitez d’une offre exclusive, mais dépêchez-vous, stock limité !"
spam,"Votre abonnement Netflix a expiré, mettez à jour vos informations ici : www.fake-netflix.com"
ham,"Bonjour, je suis occupé en ce moment. Je te rappelle plus tard."
spam,"Nous avons détecté une activité suspecte sur votre compte, vérifiez ici."
spam,Vous devez confirmer votre compte IMMEDIATEMENT pour éviter la suppression.
spam,Recevez un crédit instantané sans justificatif !
ham,"Ne t’inquiète pas, tout va bien se passer."
ham,C’était une journée incroyable !
spam,"URGENT : Votre carte SIM sera désactivée sous 24h, suivez ce lien : www.operateur-fake.com"
spam,Faites fortune depuis chez vous en quelques clics !
ham,"Ne t’inquiète pas, tout va bien se passer."
ham,Merci encore pour hier soir !
ham,Coucou ! Tu as fini ton travail ? On se retrouve à le café ?
spam,"Votre compte PayPal a été compromis, réinitialisez votre mot de passe ici."
spam,"Profitez d’une offre exclusive, mais dépêchez-vous, stock limité !"
ham,Félicitations pour ta promotion !
ham,Tu as vu le match d’hier ?
ham,"Bonjour, je suis en retard à cause de la circulation. À tout à l'heure !"
ham,"Je suis en réunion, je t’appelle après."
spam,Urgent : Mise à jour de vos informations de sécurité requise.
ham,Félicitations pour ta promotion !
ham,Tu as vu le match d’hier ?
spam,"Votre compte bancaire a été bloqué, vérifiez votre identité ici : www.faux-site.com"
ham,Bonne chance pour ton entretien !
spam,Gagnez 500€ immédiatement en répondant à ce sondage !
ham,J’ai trouvé une super recette à tester.
spam,Téléchargez cette application et obtenez une récompense instantanée !
ham,"Je suis en réunion, je t’appelle après."
ham,N’oublie pas notre réunion demain matin à 9h.
ham,J’ai une super nouvelle à t’annoncer !
spam,Téléchargez cette application et recevez un bon d’achat de 50€.
spam,Essayez notre programme minceur GRATUITEMENT pendant 30 jours !
spam,Félicitations ! Vous êtes éligible pour un prêt de 50000 €. Contactez-nous dès maintenant !
ham,"J’ai croisé Paul aujourd’hui, il te passe le bonjour."
ham,Rendez-vous à 18h comme prévu ?
spam,Faites fortune depuis chez vous en quelques clics !
ham,Je t’attends devant la gare.
spam,Profitez d’un cashback de 100€ sur vos prochains achats !
spam,"Vous avez été sélectionné pour un test produit gratuit, inscrivez-vous !"
ham,J’ai trouvé une super recette à tester.
ham,Je t’attends devant la gare.
spam,Offre exclusive ! Obtenez un crédit de 20000 € sans frais. Cliquez ici : www.fakelink3.com
spam,Urgent : Mise à jour de vos informations de sécurité requise.
ham,On se retrouve devant le cinéma à 20h ?
spam,Profitez d’un cashback de 100€ sur vos prochains achats !
spam,Félicitations ! Vous êtes éligible pour un prêt de 1000 €. Contactez-nous dès maintenant !
spam,Découvrez comment doubler votre argent en investissant avec nous.
ham,"Je suis au travail, je te rappelle plus tard."
spam,Il ne reste que quelques heures pour profiter de cette offre exceptionnelle.
spam,Vous avez gagné 10000 € à la loterie ! Réclamez votre prix maintenant : www.fakelink3.com
spam,Votre profil LinkedIn a été sélectionné pour une opportunité unique.
spam,Mettez à jour vos informations pour éviter la suppression de votre compte.
ham,"Bonjour, merci pour ton message. Je te rappelle plus tard."
spam,Votre compte a été sélectionné pour une récompense de 20000 €. Cliquez ici pour réclamer : www.fakelink1.com
spam,"Vous avez un message vocal non lu, écoutez-le ici."
spam,Cliquez ici pour découvrir une méthode révolutionnaire pour perdre du poids en 3 jours.
ham,Repose-toi bien et prends soin de toi !
spam,Ne ratez pas cette opportunité unique de gagner gros !
ham,On se retrouve devant le cinéma à 20h ?
spam,Protégez vos informations bancaires dès maintenant.
spam,Votre profil LinkedIn a été sélectionné pour une opportunité unique.
ham,Tu peux me rappeler quand tu es dispo ?
ham,Passe une bonne journée !
ham,"J’espère que tu vas bien, ça fait longtemps !"
spam,"Investissez 100€, gagnez 1000€ en une semaine !"
spam,Vous devez confirmer votre compte IMMEDIATEMENT pour éviter la suppression.
ham,"Hey Jean, tu viens à la fête ce weekend ?"
spam,Les 10 premiers inscrits recevront un cadeau spécial !
ham,Tu veux un café ?
ham,"Hey Thomas, tu viens à la fête ce weekend ?"
ham,Je passe te voir cet après-midi.
ham,On peut se voir ce week-end ?
spam,Téléchargez cette application et recevez un bon d’achat de 50€.
spam,"Offre spéciale : 70% de réduction sur tous nos produits, cliquez ici : www.promo-fake.com"
ham,"On part en week-end, ça va être génial !"
ham,"Le film d’hier était génial, tu devrais le voir !"
ham,"Salut, as-tu vu le dernier film au cinéma ? C'était incroyable !"
ham,Rendez-vous à 18h comme prévu ?
spam,Offre exclusive ! Obtenez un crédit de 5000 € sans frais. Cliquez ici : www.fakelink3.com
ham,Bonne chance pour ton entretien !
spam,"Nous avons détecté une activité suspecte sur votre compte, vérifiez ici."
spam,Faites fortune depuis chez vous en quelques clics !
spam,Trop beau pour être vrai ? Essayez et voyez par vous-même !
spam,"Achetez 1 produit, obtenez-en 3 gratuitement !"
spam,Téléchargez cette application et obtenez une récompense instantanée !
ham,Je t’attends devant la gare.
spam,Vous avez été sélectionné pour un héritage de 1000 €. Contactez-nous immédiatement !
spam,"Votre compte bancaire a été bloqué, vérifiez votre identité ici : www.faux-site.com"
spam,Profitez d’un cashback de 100€ sur vos prochains achats !
ham,"Salut, as-tu vu le dernier film au cinéma ? C'était incroyable !"
ham,On se retrouve devant le cinéma à 20h ?
spam,Offre spéciale ! Obtenez 70% de réduction sur votre prochain achat. Cliquez ici : www.fakelink2.com
spam,Félicitations ! Vous avez gagné un prix de 50000 €. Cliquez ici pour réclamer : www.fakelink2.com
spam,Recevez un crédit instantané sans justificatif !
spam,Cliquez ici pour découvrir une méthode révolutionnaire pour perdre du poids en 3 jours.
spam,Offre exclusive ! Obtenez un crédit de 1000 € sans frais. Cliquez ici : www.fakelink1.com
ham,Tu peux me rappeler quand tu es dispo ?
ham,"Merci pour ton aide, c’était top !"
ham,J’ai trouvé une super recette à tester.
ham,Repose-toi bien et prends soin de toi !
spam,"Votre compte PayPal a été compromis, réinitialisez votre mot de passe ici."
spam,Téléchargez cette application et obtenez une récompense instantanée !
ham,"J'ai adoré notre sortie d’hier, à refaire !"
spam,Le secret des millionnaires enfin révélé : inscrivez-vous gratuitement.
spam,"Votre carte bancaire va être bloquée, cliquez ici pour éviter la suspension."
spam,"Vous avez été sélectionné pour un test produit gratuit, inscrivez-vous !"
spam,"Vous avez un colis en attente, confirmez vos informations ici : www.livraison-fake.com"
ham,Je passe te voir cet après-midi.
spam,Gagnez 500€ immédiatement en répondant à ce sondage !
spam,"Achetez 1 produit, obtenez-en 3 gratuitement !"
ham,"Il fait beau aujourd’hui, on sort ?"
ham,Je t’attends devant la gare.
ham,"Merci pour ton cadeau, j’adore !"
spam,Profitez d’un cashback de 100€ sur vos prochains achats !
